CO_CURSO,NT_GER,QT_ALUNOS,QE_I63,QE_I57,QE_I15_A,QE_I15_B,QE_I15_C,QE_I15_D,QE_I15_E,QE_I15_F,QE_I23_ordinal
1191646,34.34166666666667,24,5.0,4.8,0.8846153846153846,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,2.923076923076923
119321,30.310000000000002,10,4.428571428571429,4.714285714285714,0.8461538461538461,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,2.230769230769231
1193782,30.678947368421053,19,5.0,5.0,0.95,0.0,0.05,0.0,0.0,0.0,2.3
120018,38.176785714285714,56,5.0,5.0,0.7868852459016393,0.0,0.06557377049180328,0.03278688524590164,0.08196721311475409,0.03278688524590164,2.4918032786885247
1203177,31.07,10,3.857142857142857,3.4285714285714284,0.5833333333333334,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,3.3333333333333335
1203424,43.009375,32,5.0,4.5,0.78125,0.0,0.09375,0.125,0.0,0.0,2.53125
120385,46.768571428571434,35,4.5,4.4375,0.65,0.1,0.05,0.075,0.125,0.0,3.1
1204325,37.15,20,4.5,4.75,0.782608695652174,0.0,0.0,0.17391304347826086,0.043478260869565216,0.0,2.6956521739130435
1204896,40.37692307692308,13,2.5714285714285716,4.428571428571429,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,3.0
1205617,32.81111111111111,9,5.0,5.0,0.9,0.0,0.1,0.0,0.0,0.0,2.3
1205761,38.78648648648648,37,3.5714285714285716,4.285714285714286,0.8,0.05,0.025,0.05,0.05,0.025,2.45
1206881,36.60909090909091,11,3.125,3.625,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335
120920,36.24444444444445,27,3.25,3.6666666666666665,0.8518518518518519,0.0,0.0,0.14814814814814814,0.0,0.0,2.185185185185185
120932,36.02727272727273,11,4.166666666666667,4.5,1.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273
121189,44.29090909090909,11,5.0,5.0,0.5333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,2.4
1214055,36.59428571428571,35,3.823529411764706,4.411764705882353,0.8205128205128205,0.0,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.02564102564102564,2.4871794871794872
1214936,48.64883720930233,43,4.0625,4.5,0.5714285714285714,0.02040816326530612,0.02040816326530612,0.3469387755102041,0.04081632653061224,0.0,3.163265306122449
1215466,41.63636363636363,11,3.0,3.2,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,3.0833333333333335
121636,41.09090909090909,22,4.5,4.5,0.5416666666666666,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.125,0.0,2.7916666666666665
121794,35.96666666666667,9,4.5,4.75,0.7,0.0,0.0,0.1,0.2,0.0,2.6
122330,39.663636363636364,22,4.222222222222222,4.555555555555555,0.4583333333333333,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.125,0.041666666666666664,3.25
122536,20.740000000000002,10,3.6666666666666665,4.333333333333333,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,2.3333333333333335
122845,44.66615384615385,65,4.411764705882353,4.529411764705882,0.647887323943662,0.056338028169014086,0.04225352112676056,0.1267605633802817,0.1267605633802817,0.0,2.915492957746479
12313,54.96521739130435,23,4.285714285714286,4.714285714285714,0.7241379310344828,0.034482758620689655,0.034482758620689655,0.1724137931034483,0.034482758620689655,0.0,3.0
123429,42.71864406779661,59,4.172413793103448,4.344827586206897,0.72,0.05333333333333334,0.013333333333333334,0.12,0.09333333333333334,0.0,2.533333333333333
1257566,34.95454545454545,22,4.285714285714286,4.857142857142857,0.8181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,3.4545454545454546
1258024,25.147727272727273,44,3.782608695652174,3.9130434782608696,0.7446808510638298,0.02127659574468085,0.0851063829787234,0.06382978723404255,0.06382978723404255,0.02127659574468085,2.851063829787234
1258063,25.6125,8,4.5,4.5,0.875,0.125,0.0,0.0,0.0,0.0,1.875
12581,52.06111111111111,72,4.7,4.6,0.5733333333333334,0.013333333333333334,0.05333333333333334,0.18666666666666668,0.16,0.013333333333333334,3.04
1258851,36.143478260869564,23,3.6666666666666665,4.333333333333333,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,0.0,2.6153846153846154
1258875,38.17272727272727,11,3.6666666666666665,3.1666666666666665,0.8461538461538461,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,3.076923076923077
1259035,30.733333333333334,9,4.75,5.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,2.888888888888889
1260352,32.61333333333333,30,3.6923076923076925,3.8461538461538463,0.8387096774193549,0.0,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0,2.806451612903226
1260461,32.25714285714286,7,4.0,4.25,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,2.7142857142857144
1260475,28.3,7,3.5714285714285716,4.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,2.4285714285714284
1261,44.849999999999994,18,4.25,4.625,0.9047619047619048,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,2.3333333333333335
1265146,35.55714285714286,21,4.066666666666666,4.066666666666666,0.782608695652174,0.0,0.0,0.21739130434782608,0.0,0.0,2.739130434782609
1265453,31.182608695652174,23,3.0952380952380953,4.333333333333333,0.6923076923076923,0.0,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.038461538461538464,2.6538461538461537
1266540,37.225,32,4.181818181818182,4.090909090909091,0.975609756097561,0.0,0.0,0.0,0.024390243902439025,0.0,2.357142857142857
1267543,37.733333333333334,33,4.125,3.875,0.6666666666666666,0.030303030303030304,0.06060606060606061,0.18181818181818182,0.06060606060606061,0.0,2.3333333333333335
1269545,37.355555555555554,18,4.222222222222222,3.7777777777777777,0.5555555555555556,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.0,2.3333333333333335
1269969,29.00714285714286,14,4.363636363636363,4.818181818181818,0.5238095238095238,0.09523809523809523,0.047619047619047616,0.2857142857142857,0.0,0.047619047619047616,2.5714285714285716
1269970,26.85151515151515,33,3.7333333333333334,4.266666666666667,0.36363636363636365,0.15151515151515152,0.0,0.48484848484848486,0.0,0.0,2.5454545454545454
127,48.95294117647059,85,4.0476190476190474,4.333333333333333,0.6534653465346535,0.0891089108910891,0.0297029702970297,0.10891089108910891,0.1188118811881188,0.0,3.623762376237624
1270472,38.81428571428571,14,4.0,4.0,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.0,3.764705882352941
1270538,41.33888888888889,18,4.666666666666667,4.833333333333333,0.5789473684210527,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.05263157894736842,3.5789473684210527
1270596,37.689655172413794,29,4.444444444444445,4.222222222222222,0.6060606060606061,0.0,0.030303030303030304,0.09090909090909091,0.2727272727272727,0.0,3.393939393939394
12710,50.26262626262626,99,3.689655172413793,4.551724137931035,0.6296296296296297,0.027777777777777776,0.046296296296296294,0.18518518518518517,0.1111111111111111,0.0,3.287037037037037
